City_ID,City,Country,Lat,Lng,Max Temp(C),Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Palmer,US,42.1584,-72.3287,-0.77,72,100,1.54,overcast clouds,2022-02-13 09:59:33
1,Rio Grande,BR,-32.035,-52.0986,17.75,93,99,6.07,overcast clouds,2022-02-13 09:59:35
2,Kapaa,US,22.0752,-159.319,22.18,78,75,5.66,broken clouds,2022-02-13 09:59:36
3,Bilma,NE,18.6853,12.9164,23.92,10,0,4.8,clear sky,2022-02-13 09:59:37
4,Waipawa,NZ,-41.4122,175.5153,12.35,86,100,4.62,overcast clouds,2022-02-13 09:59:39
5,Ushuaia,AR,-54.8,-68.3,8.81,61,75,4.63,broken clouds,2022-02-13 09:57:13
6,Mayahi,NE,13.9553,7.6712,26.41,9,0,6.72,clear sky,2022-02-13 09:59:41
7,Bandarbeyla,SO,9.4942,50.8122,26.41,62,66,7.45,broken clouds,2022-02-13 09:59:44
8,Guerrero Negro,MX,27.9769,-114.0611,17.18,59,100,1.5,overcast clouds,2022-02-13 09:59:45
9,Beckley,US,37.7782,-81.1882,-0.98,95,100,2.57,light snow,2022-02-13 09:55:24
10,Nerchinskiy Zavod,RU,51.3088,119.61,-27.66,100,66,0.94,broken clouds,2022-02-13 09:59:48
11,Middelburg,ZA,-25.7751,29.4648,29.49,17,94,1.72,overcast clouds,2022-02-13 09:59:49
12,Rikitea,PF,-23.1203,-134.9692,26.1,68,1,6.65,clear sky,2022-02-13 09:59:51
13,Busselton,AU,-33.65,115.3333,31.16,50,1,8.76,clear sky,2022-02-13 09:59:52
14,Saint-Augustin,CA,51.226,-58.6502,-12.09,81,97,10.18,overcast clouds,2022-02-13 09:59:53
15,Puerto Ayora,EC,-0.7393,-90.3518,23.08,94,55,1.18,broken clouds,2022-02-13 09:59:55
16,Saint George,US,37.1041,-113.5841,10.75,26,0,1.34,clear sky,2022-02-13 09:56:45
17,Vila,PT,42.0304,-8.1588,5.74,94,100,3.37,light rain,2022-02-13 09:59:57
18,Mataura,NZ,-46.1927,168.8643,10.82,98,100,0.46,overcast clouds,2022-02-13 09:59:58
19,Geraldton,AU,-28.7667,114.6,27.23,61,0,8.23,clear sky,2022-02-13 10:00:00
20,Marawi,PH,7.9986,124.2928,22.03,92,98,1.64,light rain,2022-02-13 10:00:02
21,Adiake,CI,5.2863,-3.304,29.77,64,54,3.08,light rain,2022-02-13 10:00:06
22,Shanghai,CN,31.2222,121.4581,7.74,67,20,4.0,few clouds,2022-02-13 10:00:01
23,Katangli,RU,51.7102,143.2326,-13.4,94,90,4.59,overcast clouds,2022-02-13 10:00:13
24,Provideniya,RU,64.3833,-173.3,-24.47,92,12,1.46,few clouds,2022-02-13 10:00:14
25,Kyshtovka,RU,56.555,76.6271,-9.77,94,100,4.13,light snow,2022-02-13 10:00:16
26,Hermanus,ZA,-34.4187,19.2345,28.83,67,57,4.52,broken clouds,2022-02-13 10:00:18
27,Kamenka,RU,51.3223,42.7678,-2.92,93,34,5.51,scattered clouds,2022-02-13 09:59:59
28,Kavieng,PG,-2.5744,150.7967,27.71,75,100,1.91,overcast clouds,2022-02-13 10:00:21
29,Kargil,IN,34.5667,76.1,-11.37,69,100,0.36,overcast clouds,2022-02-13 10:00:23
30,Jiayuguan,CN,39.8167,98.3,-2.2,50,100,2.67,overcast clouds,2022-02-13 10:00:24
31,Port Alfred,ZA,-33.5906,26.891,26.41,70,90,7.06,overcast clouds,2022-02-13 10:00:26
32,Aldan,RU,58.6031,125.3894,-31.2,100,90,1.62,overcast clouds,2022-02-13 10:00:27
33,Westport,US,41.1415,-73.3579,1.56,89,100,3.6,snow,2022-02-13 10:00:28
34,Avarua,CK,-21.2078,-159.775,24.03,100,40,0.51,scattered clouds,2022-02-13 10:00:30
35,Yellowknife,CA,62.456,-114.3525,-30.33,83,84,2.68,broken clouds,2022-02-13 10:00:31
36,Vao,NC,-22.6667,167.4833,26.85,85,81,4.95,broken clouds,2022-02-13 10:00:32
37,Barra,BR,-11.0894,-43.1417,22.18,89,93,0.61,overcast clouds,2022-02-13 10:00:34
38,Bytow,PL,54.1706,17.4919,3.16,59,97,5.98,overcast clouds,2022-02-13 10:00:35
39,Aksu,CN,41.1231,80.2644,4.41,31,30,1.03,scattered clouds,2022-02-13 10:00:37
40,Comodoro Rivadavia,AR,-45.8667,-67.5,21.05,48,7,4.14,clear sky,2022-02-13 10:00:38
41,Qaanaaq,GL,77.484,-69.3632,-22.83,57,40,6.03,scattered clouds,2022-02-13 10:00:40
42,Kerema,PG,-7.9631,145.7785,26.92,77,16,3.05,few clouds,2022-02-13 10:00:42
43,Cape Town,ZA,-33.9258,18.4232,26.73,65,6,2.24,clear sky,2022-02-13 10:00:01
44,La Rioja,ES,42.25,-2.5,7.4,63,63,2.71,broken clouds,2022-02-13 10:00:46
45,Punta Arenas,CL,-53.15,-70.9167,10.5,69,84,14.22,broken clouds,2022-02-13 10:00:47
46,San Quintin,MX,30.4833,-115.95,16.45,48,44,1.79,scattered clouds,2022-02-13 10:00:48
47,Aasiaat,GL,68.7098,-52.8699,-15.26,94,100,3.9,overcast clouds,2022-02-13 10:00:50
48,Hilo,US,19.7297,-155.09,20.85,83,75,2.06,broken clouds,2022-02-13 09:59:44
49,New Norfolk,AU,-42.7826,147.0587,22.72,45,100,2.24,overcast clouds,2022-02-13 10:00:52
50,Huarmey,PE,-10.0681,-78.1522,21.66,81,99,3.23,overcast clouds,2022-02-13 10:00:54
51,Ovsyanka,RU,55.9575,92.5519,-17.1,91,59,1.76,broken clouds,2022-02-13 10:00:55
52,Kachug,RU,53.9606,105.8817,-27.0,98,41,0.52,scattered clouds,2022-02-13 10:00:57
53,Albany,US,42.6001,-73.9662,-3.24,66,100,1.34,overcast clouds,2022-02-13 09:58:01
54,Luderitz,NA,-26.6481,15.1594,26.32,59,6,2.64,clear sky,2022-02-13 10:00:59
55,Salalah,OM,17.0151,54.0924,26.19,51,0,4.82,clear sky,2022-02-13 10:00:22
56,Komsomolskiy,UZ,40.4272,71.7189,7.68,93,100,0.0,mist,2022-02-13 10:01:02
57,Ermelo,ZA,-26.5333,29.9833,31.24,15,33,1.71,scattered clouds,2022-02-13 10:01:03
58,Atuona,PF,-9.8,-139.0333,25.43,78,14,6.04,few clouds,2022-02-13 10:01:06
59,Baisha,CN,26.5222,110.9311,5.71,91,100,0.56,overcast clouds,2022-02-13 10:01:07
60,Chokurdakh,RU,70.6333,147.9167,-19.91,97,96,4.74,overcast clouds,2022-02-13 10:01:08
61,Hithadhoo,MV,-0.6,73.0833,27.75,73,42,4.74,scattered clouds,2022-02-13 10:01:10
62,Tasiilaq,GL,65.6145,-37.6368,-11.91,64,100,2.12,overcast clouds,2022-02-13 10:01:11
63,Rawson,AR,-43.3002,-65.1023,19.33,43,7,4.11,clear sky,2022-02-13 09:59:06
64,Bethel,US,41.3712,-73.414,-0.03,87,100,1.54,snow,2022-02-13 10:01:14
65,Opuwo,NA,-18.0607,13.84,23.57,70,100,3.18,overcast clouds,2022-02-13 10:01:15
66,Laguna,US,38.421,-121.4238,16.9,86,0,0.0,mist,2022-02-13 10:01:16
67,Severo-Kurilsk,RU,50.6789,156.125,-7.0,76,18,2.5,few clouds,2022-02-13 10:01:18
68,Jamestown,US,42.097,-79.2353,-7.38,85,100,3.09,mist,2022-02-13 09:56:37
69,Upernavik,GL,72.7868,-56.1549,-19.98,97,100,1.28,overcast clouds,2022-02-13 10:01:21
70,Sibu,MY,2.3,111.8167,26.11,86,92,0.39,overcast clouds,2022-02-13 10:01:23
71,Nuuk,GL,64.1835,-51.7216,-4.66,74,100,7.15,overcast clouds,2022-02-13 10:01:24
72,Chapais,CA,49.7834,-74.8492,-35.68,100,98,0.54,overcast clouds,2022-02-13 10:01:25
73,Shetpe,KZ,44.1667,52.1167,1.24,77,100,13.17,overcast clouds,2022-02-13 10:01:28
74,Mayo,US,38.8876,-76.5119,3.55,83,100,3.58,overcast clouds,2022-02-13 10:01:29
75,Kodiak,US,57.79,-152.4072,1.51,83,100,1.4,overcast clouds,2022-02-13 10:01:31
76,Norman Wells,CA,65.282,-126.8329,-24.13,100,99,0.8,overcast clouds,2022-02-13 10:01:32
77,Saint-Philippe,RE,-21.3585,55.7679,30.77,79,96,5.72,light rain,2022-02-13 10:01:35
78,Georgetown,MY,5.4112,100.3354,31.96,58,20,4.63,light rain,2022-02-13 10:01:36
79,Maumere,ID,-8.6199,122.2111,26.72,81,100,1.25,overcast clouds,2022-02-13 10:01:37
80,Vaini,TO,-21.2,-175.2,27.37,77,100,7.95,overcast clouds,2022-02-13 10:01:39
81,Carnarvon,AU,-24.8667,113.6333,27.04,89,100,2.06,overcast clouds,2022-02-13 10:01:40
82,Governador Valadares,BR,-18.8511,-41.9494,21.41,97,100,0.08,overcast clouds,2022-02-13 10:01:42
83,Port Elizabeth,ZA,-33.918,25.5701,25.85,66,100,4.83,overcast clouds,2022-02-13 09:58:44
84,Hobart,AU,-42.8794,147.3294,22.92,56,0,6.69,clear sky,2022-02-13 09:56:56
85,Kavaratti,IN,10.5669,72.642,27.51,65,7,2.47,clear sky,2022-02-13 10:01:45
86,Jinchang,CN,38.4953,102.1739,-2.92,74,86,2.07,overcast clouds,2022-02-13 10:01:47
87,Nouadhibou,MR,20.931,-17.0347,18.71,59,96,7.27,overcast clouds,2022-02-13 10:01:48
88,Vidyayevo,RU,69.3191,32.8049,-20.69,85,35,4.15,scattered clouds,2022-02-13 10:01:50
89,Edd,ER,13.9297,41.6925,27.5,65,87,4.8,overcast clouds,2022-02-13 10:01:52
90,Concarneau,FR,47.875,-3.9225,11.01,91,100,12.73,overcast clouds,2022-02-13 10:01:53
91,Akonolinga,CM,3.7667,12.25,34.17,25,94,0.79,overcast clouds,2022-02-13 10:01:55
92,Quelimane,MZ,-17.8786,36.8883,28.21,79,92,3.39,moderate rain,2022-02-13 10:01:56
93,Zenzeli,RU,45.9241,47.0474,4.4,52,68,9.63,broken clouds,2022-02-13 10:01:57
94,Papara,BR,-3.9839,-38.7273,27.05,90,90,1.36,overcast clouds,2022-02-13 10:01:59
95,Butaritari,KI,3.0707,172.7902,27.98,74,94,6.58,overcast clouds,2022-02-13 10:02:00
96,East London,ZA,-33.0153,27.9116,26.42,74,100,8.48,overcast clouds,2022-02-13 10:00:33
97,Atambua,ID,-9.1061,124.8925,24.62,85,68,0.42,broken clouds,2022-02-13 10:02:03
98,Marang,MY,5.2056,103.2059,26.64,80,85,2.63,overcast clouds,2022-02-13 10:02:04
99,Taonan,CN,45.3333,122.7833,-19.03,94,85,2.44,overcast clouds,2022-02-13 10:02:07
100,Dire,ML,12.2833,-10.9667,26.67,10,6,2.04,clear sky,2022-02-13 10:02:08
101,Ancud,CL,-41.8697,-73.8203,13.01,93,25,0.69,scattered clouds,2022-02-13 10:02:09
102,Bethanien,NA,-26.502,17.1583,29.94,36,3,6.02,clear sky,2022-02-13 10:02:11
103,Stromness,GB,58.965,-3.296,6.14,85,89,8.28,overcast clouds,2022-02-13 10:02:12
104,Izumo,JP,35.3667,132.7667,6.22,89,100,6.29,light rain,2022-02-13 10:02:14
105,Aykhal,RU,66.0,111.5,-22.26,62,3,0.64,clear sky,2022-02-13 10:02:15
106,Dunedin,NZ,-45.8742,170.5036,13.22,87,100,2.68,overcast clouds,2022-02-13 10:02:17
107,Kaitangata,NZ,-46.2817,169.8464,13.29,88,99,2.46,overcast clouds,2022-02-13 10:02:19
108,Bluff,NZ,-46.6,168.3333,11.0,78,85,2.76,overcast clouds,2022-02-13 10:02:21
109,Springhill,US,33.006,-93.4668,-1.81,56,0,1.6,clear sky,2022-02-13 10:02:23
110,Durban,ZA,-29.8579,31.0292,34.96,80,0,2.24,clear sky,2022-02-13 10:02:24
111,Cianorte,BR,-23.6633,-52.605,19.5,78,96,1.17,overcast clouds,2022-02-13 10:02:25
112,Fairbanks,US,64.8378,-147.7164,-12.61,83,100,0.0,light snow,2022-02-13 10:00:03
113,Bredasdorp,ZA,-34.5322,20.0403,25.71,40,50,4.26,scattered clouds,2022-02-13 10:02:28
114,San Patricio,US,28.017,-97.5169,7.69,40,0,4.3,clear sky,2022-02-13 10:02:29
115,Kanker,IN,20.2719,81.4931,29.03,9,2,2.89,clear sky,2022-02-13 10:02:31
116,Barrow,US,71.2906,-156.7887,-34.99,100,0,3.6,clear sky,2022-02-13 10:02:32
117,Sitka,US,57.0531,-135.33,0.57,82,100,2.24,overcast clouds,2022-02-13 10:02:35
118,Joshimath,IN,30.5667,79.5667,12.88,38,5,3.0,clear sky,2022-02-13 10:02:36
119,Narsaq,GL,60.9167,-46.05,-3.88,93,100,2.77,light snow,2022-02-13 10:02:37
120,Peru,US,40.7537,-86.0689,-7.73,69,100,3.6,overcast clouds,2022-02-13 10:02:40
121,Mar Del Plata,AR,-38.0023,-57.5575,13.82,77,6,4.47,clear sky,2022-02-13 10:00:30
122,Inhambane,MZ,-23.865,35.3833,31.99,51,40,2.06,scattered clouds,2022-02-13 10:02:42
123,Ahuimanu,US,21.4447,-157.8378,23.03,83,23,0.89,light rain,2022-02-13 10:02:44
124,Porangatu,BR,-13.4408,-49.1486,20.81,99,99,1.24,moderate rain,2022-02-13 10:02:45
125,Guaiba,BR,-30.1139,-51.325,23.1,88,56,1.66,broken clouds,2022-02-13 10:02:47
126,Clyde River,CA,70.4692,-68.5914,-27.87,76,100,7.72,light snow,2022-02-13 10:02:48
127,Tanabe,JP,33.7333,135.3667,8.29,90,100,0.45,overcast clouds,2022-02-13 10:02:49
128,Tuktoyaktuk,CA,69.4541,-133.0374,-37.65,100,31,2.09,scattered clouds,2022-02-13 10:02:51
129,Lorengau,PG,-2.0226,147.2712,27.74,77,100,2.32,overcast clouds,2022-02-13 10:02:52
130,Dikson,RU,73.5069,80.5464,-20.2,89,100,11.65,overcast clouds,2022-02-13 10:02:53
131,Bengkulu,ID,-3.8004,102.2655,28.55,70,87,2.71,overcast clouds,2022-02-13 10:02:55
132,Khatanga,RU,71.9667,102.5,-30.41,95,95,1.76,overcast clouds,2022-02-13 10:02:56
133,Egvekinot,RU,66.3167,-179.1667,-28.88,91,68,3.51,broken clouds,2022-02-13 10:02:57
134,Namatanai,PG,-3.6667,152.4333,26.96,79,98,1.65,light rain,2022-02-13 10:02:59
135,Sinnamary,GF,5.3833,-52.95,24.43,89,32,3.94,scattered clouds,2022-02-13 10:03:00
136,Bay City,US,43.5945,-83.8889,-10.29,83,100,2.24,overcast clouds,2022-02-13 10:00:06
137,Vardo,NO,70.3705,31.1107,-7.89,78,3,9.26,clear sky,2022-02-13 10:03:03
138,Cabo San Lucas,MX,22.8909,-109.9124,20.28,57,91,2.21,overcast clouds,2022-02-13 10:03:04
139,Castro,BR,-24.7911,-50.0119,14.64,96,61,1.1,broken clouds,2022-02-13 10:01:16
140,Sungaipenuh,ID,-2.0833,101.3833,22.94,74,98,2.02,overcast clouds,2022-02-13 10:03:07
141,Grindavik,IS,63.8424,-22.4338,-2.74,93,100,1.54,overcast clouds,2022-02-13 10:03:08
142,Salmas,IR,38.1973,44.7653,2.55,74,68,1.53,broken clouds,2022-02-13 10:03:09
143,Chernoyerkovskaya,RU,45.4331,37.7686,5.29,53,38,4.55,scattered clouds,2022-02-13 10:03:11
144,Moerai,PF,-22.4333,-151.3333,26.15,71,100,4.86,overcast clouds,2022-02-13 10:03:12
145,Souillac,MU,-20.5167,57.5167,30.2,70,17,6.65,few clouds,2022-02-13 10:03:13
146,Lashio,MM,22.9333,97.75,24.48,17,0,0.91,clear sky,2022-02-13 10:03:15
147,North Bend,US,43.4065,-124.2243,7.85,100,0,2.06,clear sky,2022-02-13 10:03:16
148,Yeppoon,AU,-23.1333,150.7333,25.88,75,0,9.83,clear sky,2022-02-13 10:03:17
149,Muravlenko,RU,63.7898,74.523,-20.38,95,90,4.09,overcast clouds,2022-02-13 10:03:19
150,Port Hedland,AU,-20.3167,118.5667,34.03,49,65,3.6,broken clouds,2022-02-13 10:03:21
151,Kasane,BW,-17.8167,25.15,28.09,45,46,2.59,scattered clouds,2022-02-13 10:03:23
152,Talnakh,RU,69.4865,88.3972,-21.68,71,12,3.84,few clouds,2022-02-13 10:03:24
153,Klaksvik,FO,62.2266,-6.589,1.51,86,100,16.25,overcast clouds,2022-02-13 10:03:25
154,Caraquet,CA,47.7941,-64.9386,-15.9,78,55,7.12,broken clouds,2022-02-13 10:03:27
155,Kenai,US,60.5544,-151.2583,-2.14,96,100,0.0,overcast clouds,2022-02-13 10:03:28
156,Caala,AO,-12.8525,15.5606,24.15,51,100,0.89,overcast clouds,2022-02-13 10:03:30
157,Itarema,BR,-2.9248,-39.9167,25.72,84,92,3.93,overcast clouds,2022-02-13 10:03:31
158,Maubeuge,FR,50.2788,3.9727,6.88,34,100,2.24,overcast clouds,2022-02-13 10:03:32
159,Ahipara,NZ,-35.1667,173.1667,18.1,66,12,4.85,few clouds,2022-02-13 10:03:34
160,Umm Lajj,SA,25.0213,37.2685,23.49,29,0,3.47,clear sky,2022-02-13 10:03:35
161,Dubbo,AU,-32.25,148.6167,21.07,46,0,3.6,clear sky,2022-02-13 10:03:36
162,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,-11.12,78,94,4.82,overcast clouds,2022-02-13 10:03:38
163,Los Llanos De Aridane,ES,28.6585,-17.9182,17.86,72,75,4.12,broken clouds,2022-02-13 10:03:39
164,Waingapu,ID,-9.6567,120.2641,27.43,80,100,0.57,overcast clouds,2022-02-13 10:03:40
165,Alta Floresta,BR,-9.8756,-56.0861,20.57,99,99,1.02,overcast clouds,2022-02-13 10:03:42
166,Half Moon Bay,US,37.4636,-122.4286,18.68,71,0,0.0,clear sky,2022-02-13 10:03:43
167,Fort Nelson,CA,58.8053,-122.7002,-14.37,95,18,2.33,few clouds,2022-02-13 10:00:45
168,Sangar,RU,63.9242,127.4739,-33.99,100,95,1.0,overcast clouds,2022-02-13 10:03:46
169,Clarence Town,AU,-32.5833,151.7833,22.7,78,14,1.83,few clouds,2022-02-13 10:03:47
170,Dieppe,FR,49.75,1.1667,4.55,79,100,1.34,overcast clouds,2022-02-13 10:03:48
171,Gamba,GA,-2.65,10.0,27.53,75,87,2.53,overcast clouds,2022-02-13 10:03:50
172,Ayagoz,KZ,47.9714,80.4392,-7.87,93,100,6.19,overcast clouds,2022-02-13 10:03:51
173,Mahebourg,MU,-20.4081,57.7,30.14,74,14,6.41,few clouds,2022-02-13 10:03:53
174,Pangnirtung,CA,66.1451,-65.7125,-35.36,92,97,2.76,overcast clouds,2022-02-13 10:03:54
175,Lima,PE,-12.0432,-77.0282,20.5,86,0,1.54,clear sky,2022-02-13 09:59:24
176,Xining,CN,36.6167,101.7667,-1.46,46,21,4.53,few clouds,2022-02-13 10:03:56
177,Rodez,FR,44.5,2.5833,10.02,76,20,10.8,few clouds,2022-02-13 10:02:37
178,Pisco,PE,-13.7,-76.2167,20.03,77,0,3.09,clear sky,2022-02-13 10:03:59
179,Chuy,UY,-33.6971,-53.4616,16.29,81,61,4.32,broken clouds,2022-02-13 10:04:00
180,Sioux Lookout,CA,50.1001,-91.917,-36.43,100,45,1.14,scattered clouds,2022-02-13 10:04:02
181,Oranjemund,NA,-28.55,16.4333,24.73,64,5,3.37,clear sky,2022-02-13 10:04:03
182,Ryotsu,JP,38.0833,138.4333,3.57,62,100,4.99,overcast clouds,2022-02-13 10:04:04
183,Eureka,US,40.8021,-124.1637,8.66,82,4,1.57,clear sky,2022-02-13 10:01:56
184,Poykovskiy,RU,61.2333,73.3333,-19.84,76,0,5.0,clear sky,2022-02-13 10:04:08
185,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,21.37,98,100,1.07,overcast clouds,2022-02-13 10:04:09
186,Ystad,SE,55.4297,13.8204,4.43,77,100,9.53,overcast clouds,2022-02-13 10:04:11
187,Prainha,BR,-1.8,-53.48,22.69,92,97,1.33,overcast clouds,2022-02-13 10:04:12
188,Kautokeino,NO,69.0125,23.0412,-13.41,96,100,3.6,snow,2022-02-13 10:04:14
189,Fortuna,US,40.5982,-124.1573,8.51,100,0,3.6,clear sky,2022-02-13 10:04:15
190,Karlshamn,SE,56.1706,14.8619,4.39,75,100,7.32,overcast clouds,2022-02-13 10:04:16
191,Mabaruma,GY,8.2,-59.7833,21.26,98,92,1.02,overcast clouds,2022-02-13 10:04:18
192,Tura,IN,25.5198,90.2201,23.15,32,0,1.58,clear sky,2022-02-13 10:04:19
193,Cuamba,MZ,-14.8031,36.5372,27.51,70,95,1.31,light rain,2022-02-13 10:04:22
194,Ponta Do Sol,PT,32.6667,-17.1,18.73,62,28,1.88,scattered clouds,2022-02-13 10:04:23
195,Riyadh,SA,24.6877,46.7219,19.08,22,0,7.55,clear sky,2022-02-13 10:04:24
196,Santa Rosa,PH,14.3122,121.1114,28.95,77,97,6.2,overcast clouds,2022-02-13 10:00:22
197,Kaeo,NZ,-35.1,173.7833,15.74,84,2,1.72,clear sky,2022-02-13 10:04:27
198,San Cristobal,VE,7.7669,-72.225,17.32,81,98,0.88,overcast clouds,2022-02-13 10:04:28
199,Lebu,CL,-37.6167,-73.65,13.18,91,100,1.93,overcast clouds,2022-02-13 10:01:13
200,Codrington,AU,-38.2667,141.9667,17.68,80,100,3.44,light rain,2022-02-13 10:04:31
201,Pacific Grove,US,36.6177,-121.9166,18.49,56,0,3.09,clear sky,2022-02-13 10:04:32
202,Beringovskiy,RU,63.05,179.3167,-32.44,96,8,2.06,clear sky,2022-02-13 10:04:33
203,General Higinio Morinigo,PY,-25.95,-55.9167,17.79,87,9,2.14,clear sky,2022-02-13 10:04:35
204,Honiara,SB,-9.4333,159.95,26.28,86,100,1.63,overcast clouds,2022-02-13 10:03:12
205,Faanui,PF,-16.4833,-151.75,27.21,73,85,5.75,overcast clouds,2022-02-13 10:04:37
206,Kualakapuas,ID,-3.0091,114.3876,31.09,82,98,0.27,overcast clouds,2022-02-13 10:04:39
207,Touros,BR,-5.1989,-35.4608,27.5,75,16,4.16,few clouds,2022-02-13 10:04:40
208,Constitucion,CL,-35.3333,-72.4167,14.33,95,15,3.42,few clouds,2022-02-13 10:04:41
209,Ginda,IN,30.6945,78.4932,11.54,26,0,2.65,clear sky,2022-02-13 10:04:43
210,Nakatsu,JP,33.5981,131.1883,7.88,91,100,0.48,overcast clouds,2022-02-13 10:04:44
211,General Roca,AR,-39.0333,-67.5833,18.35,25,9,3.55,clear sky,2022-02-13 10:04:45
212,Torbay,CA,47.6666,-52.7314,8.2,95,100,8.77,overcast clouds,2022-02-13 10:03:18
213,Saint-Francois,FR,46.4154,3.9054,11.49,82,0,0.0,clear sky,2022-02-13 10:04:49
214,Susanville,US,40.4163,-120.653,-1.09,86,0,2.06,clear sky,2022-02-13 10:04:51
215,Arraial Do Cabo,BR,-22.9661,-42.0278,23.92,88,20,0.0,few clouds,2022-02-13 10:04:52
216,Puerto Leguizamo,CO,-0.1934,-74.7819,22.02,95,94,0.59,overcast clouds,2022-02-13 10:04:54
217,Henties Bay,NA,-22.116,14.2845,24.92,70,100,2.78,overcast clouds,2022-02-13 10:04:56
218,Brzeg,PL,50.8608,17.4674,5.44,55,100,5.12,overcast clouds,2022-02-13 10:04:57
219,Yining,CN,29.0361,114.5636,8.01,80,100,0.75,overcast clouds,2022-02-13 10:04:58
220,Olafsvik,IS,64.8945,-23.7142,-4.15,61,25,2.88,scattered clouds,2022-02-13 10:05:00
221,Ashland,US,40.8167,-82.2665,-6.52,84,89,1.37,overcast clouds,2022-02-13 10:00:19
222,Taltal,CL,-25.4,-70.4833,18.6,82,51,1.11,broken clouds,2022-02-13 10:05:02
223,Talaya,RU,61.3833,152.75,-37.63,100,30,0.96,scattered clouds,2022-02-13 10:05:04
224,Keti Bandar,PK,24.1447,67.4497,23.92,45,0,6.28,clear sky,2022-02-13 10:05:05
225,Tarnogskiy Gorodok,RU,60.4997,43.5761,-4.61,87,100,3.42,overcast clouds,2022-02-13 10:05:07
226,Naica,MX,27.85,-105.4833,2.77,46,90,0.84,overcast clouds,2022-02-13 10:05:08
227,Valparaiso,CL,-33.0393,-71.6273,15.51,94,75,1.54,broken clouds,2022-02-13 10:04:03
228,Guiratinga,BR,-16.3494,-53.7583,20.68,95,94,1.07,overcast clouds,2022-02-13 10:05:10
229,Sistranda,NO,63.7256,8.834,5.5,89,100,10.8,overcast clouds,2022-02-13 10:05:12
230,Nioro,GM,13.35,-15.75,27.05,9,0,6.9,clear sky,2022-02-13 10:05:13
231,Shieli,KZ,44.1667,66.75,3.51,61,100,5.2,overcast clouds,2022-02-13 10:05:15
232,Jalingo,NG,8.8833,11.3667,33.91,10,97,2.81,overcast clouds,2022-02-13 10:05:16
233,Ribeira Grande,PT,38.5167,-28.7,15.22,77,20,6.17,few clouds,2022-02-13 10:05:17
234,Redlands,US,34.0556,-117.1825,20.26,21,2,0.89,clear sky,2022-02-13 10:05:19
235,Cayenne,GF,4.9333,-52.3333,25.61,88,100,0.0,overcast clouds,2022-02-13 10:05:20
236,Chiredzi,ZW,-21.05,31.6667,31.76,31,1,3.6,clear sky,2022-02-13 10:05:21
237,Katsuura,JP,35.1333,140.3,7.01,94,100,7.36,overcast clouds,2022-02-13 10:05:23
238,Tiksi,RU,71.6872,128.8694,-22.17,87,99,5.45,overcast clouds,2022-02-13 10:05:24
239,Olga,RU,43.7444,135.2892,-7.13,65,100,3.28,overcast clouds,2022-02-13 10:05:25
240,Mattru,SL,7.6244,-11.8332,29.82,56,23,0.58,few clouds,2022-02-13 10:05:27
241,Esperance,AU,-33.8667,121.9,18.78,62,0,7.64,clear sky,2022-02-13 10:05:28
242,Roebourne,AU,-20.7833,117.1333,31.86,58,47,6.47,scattered clouds,2022-02-13 10:05:31
243,Rognan,NO,67.0953,15.3878,-1.8,82,100,2.03,light snow,2022-02-13 10:05:32
244,Mocuba,MZ,-16.8392,36.9856,27.0,85,91,2.47,moderate rain,2022-02-13 10:05:33
245,Myitkyina,MM,25.3833,97.4,25.62,30,0,0.19,clear sky,2022-02-13 10:05:35
246,Mancio Lima,BR,-7.6142,-72.8958,21.52,98,100,0.42,overcast clouds,2022-02-13 10:05:36
247,Rudbar,AF,30.15,62.6,16.41,35,87,5.31,overcast clouds,2022-02-13 10:05:38
248,Gizo,SB,-8.103,156.8419,28.34,70,98,1.36,overcast clouds,2022-02-13 10:05:39
249,Icod De Los Vinos,ES,28.3724,-16.7119,20.43,76,0,4.96,clear sky,2022-02-13 10:05:40
250,Tocopilla,CL,-22.092,-70.1979,20.34,66,39,2.74,scattered clouds,2022-02-13 10:05:42
251,Coos Bay,US,43.3665,-124.2179,7.74,100,0,2.06,clear sky,2022-02-13 10:05:43
252,Cockburn Town,TC,21.4612,-71.1419,24.85,76,0,10.05,clear sky,2022-02-13 10:05:44
253,Mwense,ZM,-10.3845,28.698,21.33,90,100,1.35,light rain,2022-02-13 10:05:46
254,Ulaangom,MN,49.9811,92.0667,-29.46,97,98,1.14,overcast clouds,2022-02-13 10:05:47
255,Samdrup Jongkhar,BT,26.9167,91.6167,17.59,49,1,1.79,clear sky,2022-02-13 10:05:49
256,Yumen,CN,40.2833,97.2,-1.55,42,100,2.93,overcast clouds,2022-02-13 10:05:50
257,Murmashi,RU,68.8154,32.8115,-20.77,84,0,0.0,clear sky,2022-02-13 10:05:51
258,Socorro,US,31.6546,-106.3033,5.49,52,0,0.0,clear sky,2022-02-13 10:05:54
259,Bathsheba,BB,13.2167,-59.5167,24.34,73,75,7.72,broken clouds,2022-02-13 10:05:55
260,Glendive,US,47.1053,-104.7125,-6.21,79,100,5.14,overcast clouds,2022-02-13 10:02:59
261,Hobyo,SO,5.3505,48.5268,27.93,53,52,8.68,broken clouds,2022-02-13 10:05:58
